0 230961 0.000000
1 13948 1.000000
2 2950 1.414214
3 1025 1.732051
4 432 2.000000
5 247 2.236068
6 111 2.449490
7 92 2.645751
8 63 2.828427
9 40 3.000000
10 27 3.162278
11 26 3.316625
12 15 3.464102
13 7 3.605551
14 10 3.741657
15 7 3.872983
16 6 4.000000
17 4 4.123106
18 4 4.242641
19 4 4.358899
20 2 4.472136
21 2 4.582576
22 3 4.690416
23 1 4.795832
24 3 4.898979
25 1 5.000000
26 0 5.099020
27 1 5.196152
28 1 5.291503
29 2 5.385165
30 0 5.477226
31 2 5.567764
32 0 5.656854
33 1 5.744563
34 0 5.830952
35 0 5.916080
36 1 6.000000
37 0 6.082763
38 0 6.164414
39 0 6.244998
40 0 6.324555
41 0 6.403124
42 0 6.480741
43 0 6.557439
44 1 6.633250
