0 238479 0.000000
1 6890 1.000000
2 1855 1.414214
3 856 1.732051
4 493 2.000000
5 305 2.236068
6 243 2.449490
7 157 2.645751
8 113 2.828427
9 80 3.000000
10 65 3.162278
11 57 3.316625
12 52 3.464102
13 49 3.605551
14 28 3.741657
15 39 3.872983
16 20 4.000000
17 21 4.123106
18 23 4.242641
19 18 4.358899
20 15 4.472136
21 21 4.582576
22 16 4.690416
23 16 4.795832
24 10 4.898979
25 10 5.000000
26 8 5.099020
27 9 5.196152
28 5 5.291503
29 6 5.385165
30 4 5.477226
31 6 5.567764
32 5 5.656854
33 4 5.744563
34 3 5.830952
35 2 5.916080
36 3 6.000000
37 1 6.082763
38 1 6.164414
39 1 6.244998
40 0 6.324555
41 0 6.403124
42 1 6.480741
43 4 6.557439
44 0 6.633250
45 3 6.708204
46 0 6.782330
47 1 6.855655
48 0 6.928203
49 0 7.000000
50 0 7.071068
51 2 7.141428
