1 742 27.239677
2 291 17.058722
3 159 12.609520
4 104 10.198039
5 75 8.660254
6 54 7.348469
7 35 5.916080
8 38 6.164414
9 42 6.480741
14.000000 14.900000 1.220656
24.000000 7.600000 0.871780
34.000000 4.400000 0.663325
44.000000 3.600000 0.600000
54.000000 1.700000 0.412311
74.000000 0.975000 0.156125
124.000000 0.440000 0.093808
174.000000 0.280000 0.074833
224.000000 0.120000 0.048990
274.000000 0.100000 0.044721
324.000000 0.020000 0.020000
374.000000 0.020000 0.020000
424.000000 0.100000 0.044721
474.000000 0.000000 0.000000
524.000000 0.000000 0.000000
574.000000 0.000000 0.000000
624.000000 0.020000 0.020000
674.000000 0.000000 0.000000
724.000000 0.040000 0.028284
774.000000 0.020000 0.020000
824.000000 0.000000 0.000000
874.000000 0.020000 0.020000
924.000000 0.000000 0.000000
956.000000 0.071429 0.071429
