1 13249 1.000000
2 2887 1.414214
3 1075 1.732051
4 455 2.000000
5 252 2.236068
6 158 2.449490
7 104 2.645751
8 56 2.828427
9 51 3.000000
10 36 3.162278
11 16 3.316625
12 19 3.464102
13 14 3.605551
14 13 3.741657
15 6 3.872983
16 9 4.000000
17 7 4.123106
18 2 4.242641
19 4 4.358899
20 4 4.472136
21 1 4.582576
22 3 4.690416
23 3 4.795832
24 2 4.898979
25 2 5.000000
26 1 5.099020
27 0 5.196152
28 0 5.291503
29 0 5.385165
30 0 5.477226
31 1 5.567764
32 0 5.656854
33 1 5.744563
34 1 5.830952
35 0 5.916080
36 0 6.000000
37 0 6.082763
38 1 6.164414
