0 5000.000000 5000.000000
1 5034.331900 4985.281120
2 5106.287482 4936.202493
3 5104.980408 4945.164362
4 5714.990461 5830.738525
5 5153.527060 5203.153342
6 5080.655347 5171.121912
7 4933.225221 4891.070949
8 4889.047857 5037.613803
9 5141.044319 4971.538424
10 5111.997461 4936.621898
11 5145.863807 4449.755704
12 5689.070469 5835.574951
13 5705.235881 5616.311016
14 5173.042678 5061.857653
15 5105.816013 4938.824177
16 4885.713219 3874.730896
17 8459.840412 3539.464534
18 4413.104199 5969.693539
19 5108.127099 4934.738547
20 5243.932324 4530.198314
21 5718.741044 5846.462505
22 5103.019756 4934.496321
23 3823.106768 2158.804148
24 5168.173310 4952.700055
25 4994.947335 5958.349117
26 5106.555550 4941.210632
27 4932.013442 4893.939647
28 5147.402251 5042.498063
29 5716.448306 5824.433145
30 5705.728978 5803.682679
31 4857.053186 5173.199893
32 4798.170740 4580.649946
33 5290.527803 5057.355798
34 5309.042557 5018.791145
35 5010.514730 5995.851185
36 4879.796700 5982.508733
37 5034.066377 5012.375825
38 3980.015412 3785.937616
39 4990.771907 5023.167960
40 5148.962346 5111.842287
41 5112.885175 4900.296875
42 4902.339558 5078.238835
43 4926.705960 4892.790543
44 5249.410054 4884.863994
45 5003.048568 6017.493165
46 5146.758332 4454.369962
47 5660.280940 5680.535747
48 5732.537592 5819.546548
49 5077.088905 4924.043057
50 5712.976391 5829.541370
51 5672.996521 5654.124318
52 5171.297546 5080.894447
53 5108.265613 4894.126140
54 4997.235934 5007.591827
55 4910.958112 5038.903352
56 5098.028033 4935.011321
57 5277.432608 4564.901623
58 2113.338582 6134.169450
59 6455.136949 1761.942096
60 5225.577203 4021.485894
61 5724.276311 5662.034980
62 5034.653771 4982.923774
63 6596.556241 5797.143963
64 9181.976761 5400.968159
65 5989.542573 5778.826572
66 4237.920169 4793.863629
67 4890.753897 5147.380626
68 6188.649131 5940.024100
69 5089.709637 5051.650205
70 4453.630730 2872.250434
71 5220.734628 5096.839193
72 4993.179327 4978.213427
73 6465.307628 1759.346208
74 5286.275278 4252.699438
75 5083.835666 4943.859972
76 5171.966785 4949.692724
77 3669.409266 6395.353300
78 4880.585665 4251.384516
79 5330.692262 5832.708160
80 5682.128469 5600.049606
81 5664.531344 7597.104782
82 5046.213143 4896.327178
83 5586.846935 5868.691468
84 5191.326079 4080.275009
85 5234.461430 4424.167113
86 5115.854595 4671.613103
87 5099.868553 4874.907758
88 4409.483533 5069.061283
89 8742.645649 4994.390477
90 5180.710741 5237.616377
91 1666.207373 7924.040312
92 3792.082107 4213.167785
93 3733.858120 3489.134332
94 4368.809481 6219.201783
95 4801.969104 4980.769691
96 5189.342640 5077.923692
97 3489.094572 2834.088930
98 4997.618114 5952.040117
99 4799.540909 5943.113641
100 4928.300477 5506.496303
101 5164.245416 4891.534551
102 5108.965927 4937.357414
103 5078.260567 4569.846605
104 5110.696531 4934.779867
105 5162.218421 4930.181619
106 5919.906642 5719.476802
107 5012.073687 4986.009430
108 5292.239867 1852.225716
109 5171.943033 5064.945667
110 5686.703113 5803.390759
111 5851.123462 3252.991109
112 4011.959366 5769.155356
113 6736.355514 9011.998377
114 4398.765565 5030.079087
115 5170.786225 4953.235953
116 5008.886817 5998.527562
117 5118.554731 4939.576528
118 5318.484867 4521.930015
119 4875.295688 5176.816104
120 5779.701214 5964.263957
121 5197.527114 4958.097537
122 5126.613432 5180.985596
123 6443.373397 1755.904479
124 5266.625146 5039.787779
125 5166.563614 5077.884640
126 5167.595313 5084.329407
127 4931.695127 5995.112580
128 5437.765564 5950.404827
129 9185.887863 5403.264375
130 5127.966545 5170.019641
131 4989.457371 5015.946357
132 1247.355272 6862.037814
133 5133.573794 5089.441155
134 4932.940128 1897.181348
135 4078.716017 6102.163789
136 5091.582112 4917.530790
137 5175.062017 5055.760368
138 5565.512297 4761.166313
139 5577.086991 5869.534663
140 5721.542482 5826.193640
141 5294.364661 1845.562299
