3816.801702 1.66672e-05
3719.062130 3.33344e-05
3715.748785 5.00017e-05
3712.016568 6.66689e-05
3705.631584 8.33361e-05
3704.852338 0.000100003
3702.361898 0.000116671
3700.267484 0.000133338
3700.136517 0.000150005
3700.066403 0.000166672
3697.930827 0.000183339
3697.858654 0.000200007
3696.439294 0.000216674
3696.278023 0.000233341
3695.306543 0.000250008
3695.292382 0.000266676
3695.050450 0.000283343
3695.034964 0.00030001
3695.016844 0.000316677
3694.699457 0.000333344
3694.450068 0.000350012
3694.293540 0.000366679
3694.119571 0.000383346
3693.982265 0.000400013
3693.752027 0.000416681
3693.644445 0.000433348
3693.260625 0.000450015
3693.180599 0.000466682
3692.811646 0.000483349
3692.684577 0.000500017
3692.666363 0.000516684
3692.630236 0.000533351
3691.719894 0.000550018
3690.776227 0.000566686
3690.225104 0.000583353
3689.795092 0.00060002
3689.622433 0.000616687
3689.466751 0.000633354
3687.786520 0.000650022
3682.398126 0.000666689
3678.648805 0.000683356
3678.009785 0.000700023
3677.806576 0.000716691
3676.638374 0.000733358
3675.244626 0.000750025
3671.895486 0.000766692
3668.632905 0.000783359
3665.329013 0.000800027
3650.069640 0.000816694
3635.296564 0.000833361
3635.096344 0.000850028
3634.570340 0.000866696
3634.003859 0.000883363
3633.183912 0.00090003
3632.353881 0.000916697
3630.757057 0.000933364
3629.224155 0.000950032
3621.715052 0.000966699
3621.421953 0.000983366
3621.405247 0.00100003
3620.573266 0.0010167
3620.549303 0.00103337
3620.122411 0.00105004
3619.232680 0.0010667
3615.069963 0.00108337
3614.988816 0.00110004
3614.605882 0.0011167
3613.849487 0.00113337
3613.724344 0.00115004
3613.213675 0.00116671
3612.573769 0.00118337
3612.317828 0.00120004
3611.852973 0.00121671
3611.401052 0.00123337
3611.108658 0.00125004
3610.905009 0.00126671
3610.872677 0.00128338
3610.855149 0.00130004
3610.579208 0.00131671
3610.486432 0.00133338
3610.435319 0.00135005
3610.221789 0.00136671
3609.840698 0.00138338
3609.333572 0.00140005
3609.052346 0.00141671
3608.610205 0.00143338
3606.780202 0.00145005
3605.911963 0.00146672
3604.638553 0.00148338
3604.428373 0.00150005
3604.416022 0.00151672
3604.002890 0.00153338
3603.059117 0.00155005
3602.507576 0.00156672
3600.581395 0.00158339
3597.602200 0.00160005
3590.890113 0.00161672
3576.808350 0.00163339
3571.903448 0.00165006
2942.218404 0.00166672
2941.757029 0.00168339
2938.393657 0.00170006
2937.242970 0.00171672
2935.917168 0.00173339
2934.971996 0.00175006
2928.168829 0.00176673
2927.940680 0.00178339
2922.416392 0.00180006
2919.595771 0.00181673
2918.705705 0.00183339
2913.038683 0.00185006
2616.624228 0.00186673
2600.392097 0.0018834
2430.647036 0.00190006
2057.940301 0.00191673
2012.966547 0.0019334
1588.610341 0.00195007
1586.616111 0.00196673
1564.754548 0.0019834
1543.810849 0.00200007
1487.741570 0.00201673
1463.485311 0.0020334
1462.228753 0.00205007
1456.080996 0.00206674
1450.179312 0.0020834
1446.713555 0.00210007
1445.596783 0.00211674
1438.253729 0.0021334
1117.472268 0.00215007
1116.654395 0.00216674
1113.174046 0.00218341
1109.810455 0.00220007
1106.209663 0.00221674
1104.198228 0.00223341
1101.541074 0.00225008
1100.680203 0.00226674
1099.402346 0.00228341
1099.275201 0.00230008
1098.992250 0.00231674
1097.120589 0.00233341
1096.140784 0.00235008
1092.341224 0.00236675
1091.982890 0.00238341
1086.761021 0.00240008
1086.668083 0.00241675
1085.768988 0.00243341
1084.981090 0.00245008
1078.792253 0.00246675
1076.722451 0.00248342
1065.142996 0.00250008
1063.304183 0.00251675
1061.146774 0.00253342
1055.832817 0.00255009
1055.212587 0.00256675
1054.276506 0.00258342
1053.522392 0.00260009
1051.366530 0.00261675
1050.798749 0.00263342
1050.080235 0.00265009
1050.051739 0.00266676
1049.469602 0.00268342
1046.953347 0.00270009
1046.601547 0.00271676
1045.445030 0.00273342
1043.449847 0.00275009
1043.387470 0.00276676
1040.837605 0.00278343
1039.226129 0.00280009
1038.542476 0.00281676
1037.554255 0.00283343
1035.895968 0.0028501
1030.124176 0.00286676
1022.362043 0.00288343
1017.132231 0.0029001
1011.095004 0.00291676
928.895851 0.00293343
920.927960 0.0029501
916.484244 0.00296677
910.610009 0.00298343
908.648071 0.0030001
831.253226 0.00301677
823.768744 0.00303343
758.058531 0.0030501
748.125079 0.00306677
733.467764 0.00308344
726.879234 0.0031001
716.536297 0.00311677
713.480139 0.00313344
713.138063 0.00315011
712.066398 0.00316677
708.514682 0.00318344
708.223492 0.00320011
707.425825 0.00321677
707.396307 0.00323344
704.597322 0.00325011
704.556441 0.00326678
703.616103 0.00328344
702.674921 0.00330011
702.652496 0.00331678
