0 249085 0.000000
1 75 1.000000
2 37 1.414214
3 40 1.732051
4 30 2.000000
5 18 2.236068
6 19 2.449490
7 16 2.645751
8 17 2.828427
9 15 3.000000
10 13 3.162278
11 11 3.316625
12 16 3.464102
13 13 3.605551
14 10 3.741657
15 7 3.872983
16 6 4.000000
17 8 4.123106
18 4 4.242641
19 14 4.358899
20 4 4.472136
21 5 4.582576
22 10 4.690416
23 9 4.795832
24 4 4.898979
25 5 5.000000
26 5 5.099020
27 5 5.196152
28 7 5.291503
29 6 5.385165
30 5 5.477226
31 6 5.567764
32 7 5.656854
33 10 5.744563
34 5 5.830952
35 7 5.916080
36 9 6.000000
37 7 6.082763
38 3 6.164414
39 7 6.244998
40 6 6.324555
41 10 6.403124
42 10 6.480741
43 7 6.557439
44 6 6.633250
45 8 6.708204
46 9 6.782330
47 14 6.855655
48 7 6.928203
49 4 7.000000
50 14 7.071068
51 12 7.141428
52 7 7.211103
53 12 7.280110
54 7 7.348469
55 13 7.416198
56 15 7.483315
57 22 7.549834
58 23 7.615773
59 23 7.681146
60 28 7.745967
61 27 7.810250
62 35 7.874008
63 27 7.937254
64 20 8.000000
65 23 8.062258
66 11 8.124038
67 7 8.185353
68 5 8.246211
69 3 8.306624
70 5 8.366600
