0	0	0	0	0	0	0	0	0	0
47	49	49	47	42	47	47	50	49	51
174	184	195	187	182	191	182	182	182	190
395	408	427	416	404	409	408	398	395	400
690	714	713	726	693	714	704	687	684	693
1072	1091	1088	1119	1071	1082	1069	1063	1029	1050
1501	1531	1526	1585	1512	1518	1539	1508	1456	1467
2008	2045	2068	2113	1985	2022	2029	2000	1966	1942
2524	2623	2642	2701	2536	2618	2548	2540	2541	2462
3082	3205	3245	3329	3159	3243	3129	3145	3178	2990
3664	3795	3909	4002	3770	3914	3683	3826	3857	3522
4297	4337	4656	4745	4358	4601	4243	4504	4584	4060
4949	4923	5439	5543	5025	5284	4787	5170	5334	4622
5671	5544	6251	6348	5682	5994	5362	5846	6119	5133
6408	6195	7053	7194	6298	6712	5937	6503	6934	5630
7121	6814	7883	8054	6797	7402	6531	7146	7776	6121
7892	7436	8577	8855	7327	8080	7120	7758	8629	6613
8661	8091	9293	9628	7895	8755	7685	8321	9480	7101
9422	8710	9918	10340	8447	9428	8257	8790	10199	7451
10293	9244	10519	11075	8954	10152	8845	9276	10908	7777
11164	9766	11104	11726	9408	10850	9475	9761	11618	8093
12011	10265	11748	12400	9899	11494	10101	10235	12326	8362
12839	10763	12337	13072	10320	12067	10700	10650	13142	8674
13669	11324	12925	13633	10686	12588	11251	10999	13899	8965
14498	11924	13492	14192	11023	13004	11882	11420	14624	9318
15339	12477	14039	14652	11275	13378	12462	11850	15343	9716
16125	12993	14497	15163	11543	13819	13065	12204	15968	10094
16844	13495	14965	15604	11745	14266	13713	12548	16470	10522
17434	13975	15396	15980	11910	14680	14320	12882	16914	10984
17994	14378	15825	16390	12019	15086	14865	13167	17309	11381
18533	14777	16253	16787	12112	15474	15421	13470	17700	11841
19130	15233	16700	17242	12228	15957	15934	13768	17995	12311
19675	15729	17105	17709	12329	16420	16411	14085	18282	12817
20207	16291	17509	18144	12470	16976	16838	14304	18636	13381
20668	16823	17936	18594	12626	17590	17226	14512	18928	14008
21099	17241	18386	19030	12770	18065	17610	14757	19237	14638
21454	17654	18807	19471	12901	18534	17992	14996	19579	15273
21760	18022	19144	19869	13020	18979	18439	15211	19967	15869
22020	18393	19432	20292	13173	19410	18836	15397	20357	16383
22271	18710	19661	20674	13312	19827	19219	15553	20781	16907
22550	19005	19914	21016	13459	20247	19600	15718	21229	17373
22817	19286	20103	21362	13623	20710	20022	15901	21626	17766
23049	19558	20245	21677	13793	21186	20328	16129	22036	18125
23323	19789	20328	21981	13964	21633	20615	16337	22452	18500
23576	19975	20431	22231	14153	22086	20930	16618	22798	18843
23872	20183	20567	22423	14307	22563	21164	16946	23152	19164
24156	20426	20699	22579	14475	23068	21344	17248	23500	19427
24374	20636	20824	22736	14637	23573	21578	17535	23815	19682
24559	20826	20973	22917	14830	23968	21827	17828	24070	19929
24736	21119	21080	23087	15053	24285	22141	18127	24261	20172
24859	21458	21143	23214	15369	24663	22416	18396	24428	20342
24964	21727	21185	23312	15713	24926	22668	18624	24539	20542
25091	21970	21253	23373	16060	25140	22884	18898	24648	20770
25261	22187	21302	23444	16407	25295	23049	19170	24730	20942
25409	22421	21357	23506	16733	25414	23201	19439	24787	21093
25555	22710	21433	23546	17062	25526	23332	19629	24851	21277
25733	22957	21473	23588	17422	25647	23465	19851	24911	21457
25941	23162	21507	23634	17799	25788	23614	20065	24969	21572
26136	23354	21532	23658	18137	25944	23777	20199	24999	21712
26249	23584	21551	23703	18517	26103	23939	20325	25017	21878
26330	23698	21562	23750	18903	26220	24124	20476	25038	22074
26427	23822	21582	23791	19293	26328	24371	20578	25059	22329
26497	23934	21597	23852	19724	26400	24589	20666	25086	22573
26585	24072	21616	23971	20167	26466	24816	20795	25108	22818
26691	24209	21650	24089	20665	26538	24968	20967	25124	22984
26738	24335	21668	24212	21215	26600	25134	21081	25145	23115
26828	24447	21704	24343	21754	26677	25307	21216	25170	23279
